id,community,area,price,phone,url
227,烟雨小区,1500m²,1500元/月,188 6836 0898,https://jx.fccs.com/rent/23162170.html
226,赞成·学仕苑,90m²,2000元/月,188 6836 0898,https://jx.fccs.com/rent/23162215.html
225,信达·翰林兰庭,93m²,2200元/月,195 2479 4080,https://jx.fccs.com/rent/23164142.html
224,烟雨小区,110m²,1700元/月,188 6836 0898,https://jx.fccs.com/rent/23162180.html
223,欣盛公寓,143m²,2800元/月,188 6836 0898,https://jx.fccs.com/rent/23162187.html
222,烟湖苑,75m²,900元/月,188 6836 0898,https://jx.fccs.com/rent/23162218.html
221,紫澜别墅,143m²,2800元/月,188 6836 0898,https://jx.fccs.com/rent/23162238.html
220,佳源都市,110m²,2500元/月,188 6836 0898,https://jx.fccs.com/rent/23162232.html
219,信达·翰林兰庭,90m²,2600元/月,195 2479 4080,https://jx.fccs.com/rent/23164159.html
218,昌盛花园,70m²,1850元/月,137 3683 9956,https://jx.fccs.com/rent/22844834.html
217,烟波苑,90m²,1400元/月,188 6836 0898,https://jx.fccs.com/rent/23162164.html
216,龙润壹城,127m²,3000元/月,195 2479 4080,https://jx.fccs.com/rent/23164165.html
215,烟波苑,110m²,1800元/月,188 6836 0898,https://jx.fccs.com/rent/23162182.html
214,菱香坊,80m²,1100元/月,188 6836 0898,https://jx.fccs.com/rent/23162210.html
213,龙润壹城,143m²,3600元/月,195 2479 4080,https://jx.fccs.com/rent/23164163.html
212,烟雨小区,130m²,1700元/月,188 6836 0898,https://jx.fccs.com/rent/23162513.html
211,烟波苑,136m²,1800元/月,188 6836 0898,https://jx.fccs.com/rent/23165072.html
210,菱香坊,196m²,2800元/月,188 6836 0898,https://jx.fccs.com/rent/23162240.html
209,巴黎都市,108m²,2000元/月,188 6836 0898,https://jx.fccs.com/rent/23162497.html
208,毛纺五村,70m²,1000元/月,188 6836 0898,https://jx.fccs.com/rent/23162239.html
207,烟雨小区,30m²,163元/月,188 6836 0898,https://jx.fccs.com/rent/23165073.html
206,荣安卓越·悦珑庭,126m²,3500元/月,195 5835 3930,https://jx.fccs.com/rent/23101751.html
205,文星花园·汇龙苑,44m²,1350元/月,158 5738 5809,https://jx.fccs.com/rent/23164682.html
204,嘉业·阳光城,110m²,2600元/月,173 0880 2241,https://jx.fccs.com/rent/23082626.html
203,吉明里,53m²,920元/月,133 9573 5167,https://jx.fccs.com/rent/23160309.html
202,奥山·禾堂樾里,98m²,1500元/月,195 5835 3930,https://jx.fccs.com/rent/23101759.html
201,翠湖壹号,35m²,680元/月,159 5730 2117,https://jx.fccs.com/rent/23164706.html
200,越秀花园,90m²,1880元/月,133 9573 5167,https://jx.fccs.com/rent/23131911.html
199,永丰公寓,138m²,2100元/月,195 5835 3930,https://jx.fccs.com/rent/23101762.html
198,南都中心,60m²,2000元/月,183 2432 7073,https://jx.fccs.com/rent/23163174.html
197,菱香坊,81m²,1600元/月,177 6962 2596,https://jx.fccs.com/rent/23159023.html
196,阳光城瑞俊·檀映里,127m²,3500元/月,195 5835 3930,https://jx.fccs.com/rent/23101746.html
195,越秀里,57.1m²,2300元/月,133 9573 5167,https://jx.fccs.com/rent/23134205.html
194,越秀里,75m²,1800元/月,133 9573 5167,https://jx.fccs.com/rent/23162745.html
193,吉明里,53m²,1950元/月,133 9573 5167,https://jx.fccs.com/rent/23160295.html
192,嘉华广场,30m²,900元/月,133 0673 0177,https://jx.fccs.com/rent/22992914.html
191,丽江半岛,143m²,1800元/月,195 5835 3930,https://jx.fccs.com/rent/23141215.html
190,海逸家园,62m²,1000元/月,195 5835 3930,https://jx.fccs.com/rent/23155240.html
189,祥生·玖熙花苑,89m²,1900元/月,195 5835 3930,https://jx.fccs.com/rent/23141616.html
188,鑫控·吴越学府,54m²,950元/月,195 5835 3930,https://jx.fccs.com/rent/23155310.html
187,东方·普罗旺斯,116m²,3300元/月,195 5835 3930,https://jx.fccs.com/rent/23102300.html
186,佳源·东方都市,44m²,750元/月,195 5835 3930,https://jx.fccs.com/rent/23155309.html
185,铂金府邸,51m²,600元/月,195 5835 3930,https://jx.fccs.com/rent/23155299.html
184,信达格兰·上郡,60m²,800元/月,195 5835 3930,https://jx.fccs.com/rent/23155307.html
183,都市·文涛苑,65m²,680元/月,195 5835 3930,https://jx.fccs.com/rent/23155242.html
182,文贤公馆,40m²,1300元/月,195 5835 3930,https://jx.fccs.com/rent/23131273.html
181,五星苑,107m²,1200元/月,195 5835 3930,https://jx.fccs.com/rent/23141135.html
180,海逸家园,51m²,950元/月,195 5835 3930,https://jx.fccs.com/rent/23155239.html
179,石堰小区二期,113m²,1300元/月,195 5835 3930,https://jx.fccs.com/rent/23128440.html
178,世茂新城Ⅱ·卡门印象,87m²,1800元/月,195 5835 3930,https://jx.fccs.com/rent/23141156.html
177,久久小区,53m²,780元/月,195 5835 3930,https://jx.fccs.com/rent/23155275.html
176,姜家村公寓,120m²,2300元/月,158 2570 5386,https://jx.fccs.com/rent/21355545.html
175,罗马都市,90m²,2000元/月,137 5807 3330,https://jx.fccs.com/rent/23112741.html
174,港澳商城,60m²,900元/月,151 5735 4593,https://jx.fccs.com/rent/23161229.html
173,金桥假日,40m²,1400元/月,151 5735 4593,https://jx.fccs.com/rent/23161230.html
172,禾城·世纪花园,120m²,2200元/月,151 5735 4593,https://jx.fccs.com/rent/23161236.html
171,金桥假日,45m²,1100元/月,151 5735 4593,https://jx.fccs.com/rent/23160861.html
170,清河社区,75m²,1350元/月,151 5735 4593,https://jx.fccs.com/rent/23160470.html
169,阳光广场,45m²,1300元/月,151 5735 4593,https://jx.fccs.com/rent/23161333.html
168,福临新家园,80m²,2000元/月,151 5735 4593,https://jx.fccs.com/rent/23161441.html
167,西马桥小区,62m²,1500元/月,151 5735 4593,https://jx.fccs.com/rent/23161234.html
166,放鹤洲花园,72m²,2200元/月,151 5735 4593,https://jx.fccs.com/rent/23160471.html
165,丰乐公寓,68m²,1300元/月,151 5735 4593,https://jx.fccs.com/rent/23163332.html
164,电子小区中旺苑,78m²,1300元/月,151 5735 4593,https://jx.fccs.com/rent/23162645.html
163,清河西区,56m²,1500元/月,151 5735 4593,https://jx.fccs.com/rent/23162644.html
162,放鹤洲花园三期,70m²,1750元/月,151 5735 4593,https://jx.fccs.com/rent/23162642.html
161,佳源·优优中环,98m²,2500元/月,151 5735 4593,https://jx.fccs.com/rent/23162646.html
160,府南花园三期,70m²,1500元/月,131 0573 0293,https://jx.fccs.com/rent/23140924.html
159,府南花园二期,127m²,2100元/月,131 0573 0293,https://jx.fccs.com/rent/23143548.html
158,长新公寓,70m²,1100元/月,139 5738 3959,https://jx.fccs.com/rent/23165059.html
157,大树金港湾,123m²,2300元/月,158 5738 1682,https://jx.fccs.com/rent/23146411.html
156,月河苑,105m²,1500元/月,134 5628 9210,https://jx.fccs.com/rent/23163197.html
155,郁金香岸,20m²,480元/月,156 5733 6620,https://jx.fccs.com/rent/23131340.html
154,真合里,63m²,1200元/月,158 5738 1682,https://jx.fccs.com/rent/23131596.html
153,嘉业·阳光城,140m²,2600元/月,151 5735 4593,https://jx.fccs.com/rent/23160360.html
152,秀洲花园,97m²,2100元/月,151 5735 4593,https://jx.fccs.com/rent/23160361.html
151,月河苑,137m²,2400元/月,134 5628 9210,https://jx.fccs.com/rent/23161406.html
150,嘉南美地广场,55m²,1700元/月,136 2191 1343,https://jx.fccs.com/rent/23071126.html
149,王安里,66m²,1400元/月,158 5738 1682,https://jx.fccs.com/rent/23161976.html
148,真合里,60m²,1350元/月,158 5738 1682,https://jx.fccs.com/rent/23162972.html
147,凯旋路,40m²,850元/月,151 5735 4593,https://jx.fccs.com/rent/23160126.html
146,月河花园,93m²,2000元/月,134 5628 9210,https://jx.fccs.com/rent/23161825.html
145,金桥假日,40m²,1100元/月,134 5628 9210,https://jx.fccs.com/rent/23161403.html
144,光明苑,80m²,1500元/月,134 5628 9210,https://jx.fccs.com/rent/23163147.html
143,清河西区,75m²,1100元/月,133 5605 8615,https://jx.fccs.com/rent/23155297.html
142,佳源·璟湖湾,143m²,3000元/月,131 0573 5269,https://jx.fccs.com/rent/23152723.html
141,佳源·璟湖湾,169m²,4000元/月,131 0573 5269,https://jx.fccs.com/rent/23152745.html
140,蓝光·晶曜雅苑,100m²,1500元/月,131 0573 5269,https://jx.fccs.com/rent/23153061.html
139,浙江交控·梦溪云庐,114m²,3100元/月,131 0573 5269,https://jx.fccs.com/rent/23152722.html
138,九里花苑,75m²,1200元/月,131 0573 5269,https://jx.fccs.com/rent/23153187.html
137,悦琅园,97m²,1300元/月,131 0573 5269,https://jx.fccs.com/rent/23153052.html
136,亚厦·风和苑,130m²,2500元/月,139 5737 5981,https://jx.fccs.com/rent/23134789.html
135,蓝光·晶曜雅苑,143m²,1700元/月,131 0573 5269,https://jx.fccs.com/rent/23153051.html
134,佳源·璟湖湾,143m²,3000元/月,131 0573 5269,https://jx.fccs.com/rent/23155411.html
133,富力云庭雅居,106m²,1200元/月,131 0573 5269,https://jx.fccs.com/rent/23155025.html
132,交控·凌云府,126m²,2200元/月,131 0573 5269,https://jx.fccs.com/rent/23153707.html
131,佳源·璟湖湾,235m²,5600元/月,131 0573 5269,https://jx.fccs.com/rent/23153019.html
130,悦琅园,129m²,1500元/月,131 0573 5269,https://jx.fccs.com/rent/23153065.html
129,四季观邸,68m²,1880元/月,159 8835 8347,https://jx.fccs.com/rent/23138453.html
128,静安府邸,104m²,2600元/月,131 0573 5269,https://jx.fccs.com/rent/23162414.html
127,万科·金色梦想,67m²,2000元/月,131 0573 5269,https://jx.fccs.com/rent/23152719.html
126,鑫控·吴越学府,89m²,1600元/月,195 5835 3930,https://jx.fccs.com/rent/23155447.html
125,中海·明德里,87m²,2500元/月,195 5835 3930,https://jx.fccs.com/rent/23155441.html
124,信达格兰·上郡,105m²,1800元/月,195 5835 3930,https://jx.fccs.com/rent/23155412.html
123,鑫控·吴越学府,125m²,2200元/月,195 5835 3930,https://jx.fccs.com/rent/23155446.html
122,佳源·四季华庭,98m²,1800元/月,195 5835 3930,https://jx.fccs.com/rent/23155409.html
121,复兴苑,108m²,1800元/月,195 5835 3930,https://jx.fccs.com/rent/23155443.html
120,中海·明德里,98m²,2950元/月,195 5835 3930,https://jx.fccs.com/rent/23155404.html
119,耀城广场,150m²,3600元/月,131 0573 0053,https://jx.fccs.com/rent/22996879.html
118,龙盛·华城右岸,100m²,2200元/月,131 0573 0053,https://jx.fccs.com/rent/23129324.html
117,万科紫元·尚宸,26.4m²,1500元/月,181 5737 5187,https://jx.fccs.com/rent/23155101.html
116,嘉业·阳光城,117m²,1900元/月,181 5737 5187,https://jx.fccs.com/rent/23156254.html
115,大树·英格澜,78m²,1600元/月,195 5835 3930,https://jx.fccs.com/rent/23141341.html
114,赞成·清华府邸,116m²,2700元/月,181 5737 5187,https://jx.fccs.com/rent/23156496.html
113,翰林府第,144m²,3000元/月,181 5737 5187,https://jx.fccs.com/rent/23158586.html
112,赞成·清华府邸,89m²,2000元/月,181 5737 5187,https://jx.fccs.com/rent/23156837.html
111,米兰风景,140m²,3500元/月,137 3645 7717,https://jx.fccs.com/rent/23161632.html
110,祥生·江南新语,124m²,3000元/月,181 5737 5187,https://jx.fccs.com/rent/23163830.html
109,万科紫元·尚宸,45m²,1600元/月,181 5737 5187,https://jx.fccs.com/rent/23151405.html
108,赞成·清华府邸,90m²,1900元/月,181 5737 5187,https://jx.fccs.com/rent/23154891.html
107,世茂新城Ⅱ·卡门印象,87m²,2200元/月,195 5835 3930,https://jx.fccs.com/rent/23141293.html
106,万科紫元·尚宸,138m²,5000元/月,181 5737 5187,https://jx.fccs.com/rent/23155100.html
105,大树·英格澜,99m²,1900元/月,195 5835 3930,https://jx.fccs.com/rent/23141298.html
104,世茂新城·尚景蓝湾,144m²,1900元/月,195 5835 3930,https://jx.fccs.com/rent/23141306.html
103,亚太花苑,25m²,400元/月,159 6892 3111,https://jx.fccs.com/rent/23162786.html
102,万科·海上传奇,138m²,4000元/月,181 5737 5187,https://jx.fccs.com/rent/23155058.html
101,玫瑰恬园,89m²,3200元/月,181 5737 5187,https://jx.fccs.com/rent/23129711.html
100,万科紫元·尚宸,37m²,1500元/月,181 5737 5187,https://jx.fccs.com/rent/23155099.html
99,世茂新城Ⅱ·卡门印象,61m²,1500元/月,195 5835 3930,https://jx.fccs.com/rent/23141342.html
98,佳源·四季华庭,143m²,1700元/月,195 5835 3930,https://jx.fccs.com/rent/23155407.html
97,格兰英郡,91m²,2700元/月,195 2479 4080,https://jx.fccs.com/rent/23161402.html
96,嘉禾金茂府,126m²,2700元/月,195 2479 4080,https://jx.fccs.com/rent/23161371.html
95,嘉禾金茂府,118m²,3400元/月,195 2479 4080,https://jx.fccs.com/rent/23161311.html
94,铂金府邸,130m²,3700元/月,195 2479 4080,https://jx.fccs.com/rent/23161479.html
93,丽江半岛,143m²,3800元/月,195 2479 4080,https://jx.fccs.com/rent/23161292.html
92,宝格丽公馆,94m²,2500元/月,195 2479 4080,https://jx.fccs.com/rent/23161266.html
91,宝格丽公馆,82m²,2500元/月,195 2479 4080,https://jx.fccs.com/rent/23161327.html
90,格兰英郡,127m²,2600元/月,195 2479 4080,https://jx.fccs.com/rent/23161394.html
89,宝格丽公馆,105m²,2500元/月,195 2479 4080,https://jx.fccs.com/rent/23161271.html
88,格兰英郡,93m²,2500元/月,195 2479 4080,https://jx.fccs.com/rent/23161297.html
87,丽江半岛,143m²,3500元/月,195 2479 4080,https://jx.fccs.com/rent/23161334.html
86,嘉禾金茂府,145m²,5000元/月,195 2479 4080,https://jx.fccs.com/rent/23161304.html
85,金都·南德大院,100m²,2500元/月,195 2479 4080,https://jx.fccs.com/rent/23161480.html
84,格兰英郡,125m²,2500元/月,195 2479 4080,https://jx.fccs.com/rent/23161385.html
83,宝格丽公馆,128m²,4000元/月,195 2479 4080,https://jx.fccs.com/rent/23161285.html
82,金都·南德大院,90m²,2500元/月,195 2479 4080,https://jx.fccs.com/rent/23161481.html
81,丽江半岛,127m²,3800元/月,195 2479 4080,https://jx.fccs.com/rent/23161293.html
80,格兰英郡,136m²,2800元/月,195 2479 4080,https://jx.fccs.com/rent/23161372.html
79,宝格丽公馆,94m²,2800元/月,195 2479 4080,https://jx.fccs.com/rent/23161287.html
78,铂金府邸,10m²,230元/月,159 6892 3111,https://jx.fccs.com/rent/23163790.html
77,海派秀城,50m²,1500元/月,137 3645 7717,https://jx.fccs.com/rent/23158043.html
76,紫园,115m²,3700元/月,137 3645 7717,https://jx.fccs.com/rent/23131250.html
75,米兰风景,89m²,2300元/月,137 3645 7717,https://jx.fccs.com/rent/23139625.html
74,海派秀城,45m²,1300元/月,137 3645 7717,https://jx.fccs.com/rent/23122317.html
73,宝格丽公馆,109m²,3200元/月,135 6421 3456,https://jx.fccs.com/rent/23163562.html
72,万科·悦中环,25m²,950元/月,137 3645 7717,https://jx.fccs.com/rent/23157395.html
71,碧桂园·云栖里,86m²,1900元/月,198 2283 0802,https://jx.fccs.com/rent/23145342.html
70,万科·悦中环,25m²,1000元/月,137 3645 7717,https://jx.fccs.com/rent/23122253.html
69,嘉州美都五期欢聚园,80m²,2000元/月,137 3645 7717,https://jx.fccs.com/rent/23157386.html
68,紫园,130m²,3200元/月,137 3645 7717,https://jx.fccs.com/rent/23142475.html
67,土特产宿舍,75m²,1500元/月,139 5735 3218,https://jx.fccs.com/rent/23145863.html
66,米兰风景,140m²,3000元/月,137 3645 7717,https://jx.fccs.com/rent/23153458.html
65,紫园,130m²,2500元/月,137 3645 7717,https://jx.fccs.com/rent/23153540.html
64,英伦都市,120m²,3800元/月,137 3645 7717,https://jx.fccs.com/rent/23147919.html
63,紫园,114m²,3500元/月,137 3645 7717,https://jx.fccs.com/rent/23133362.html
62,英伦都市,120m²,3800元/月,137 3645 7717,https://jx.fccs.com/rent/23147875.html
61,米兰风景,65m²,2000元/月,137 3645 7717,https://jx.fccs.com/rent/23131252.html
60,中梁·秀湖壹号院,89m²,2500元/月,137 3645 7717,https://jx.fccs.com/rent/23161603.html
59,鹤翔里,110m²,2900元/月,131 0573 1609,https://jx.fccs.com/rent/23157251.html
58,嘉兴人才公寓,13m²,650元/月,131 0573 1609,https://jx.fccs.com/rent/23158174.html
57,嘉富·好第坊,35m²,1250元/月,159 5869 9889,https://jx.fccs.com/rent/22774701.html
56,嘉富·好第坊,35m²,1300元/月,159 5762 8226,https://jx.fccs.com/rent/22467282.html
55,天奥·金域兰庭,50m²,1600元/月,131 0573 1609,https://jx.fccs.com/rent/23146441.html
54,兴业苑,120m²,2500元/月,131 0573 1609,https://jx.fccs.com/rent/23149378.html
53,怡南花园,60m²,1400元/月,131 0573 1609,https://jx.fccs.com/rent/23148161.html
52,吉明里,60m²,1600元/月,131 0573 1609,https://jx.fccs.com/rent/23157770.html
51,百汇大厦·星雅汇,90m²,1700元/月,131 0573 1609,https://jx.fccs.com/rent/23163462.html
50,天城园林居,127m²,2300元/月,136 2676 8742,https://jx.fccs.com/rent/23163870.html
49,碧桂园·云栖里,86m²,1800元/月,198 2283 0802,https://jx.fccs.com/rent/23160017.html
48,万达华府,120m²,3800元/月,195 2479 4080,https://jx.fccs.com/rent/23153330.html
47,万达华府,98m²,2300元/月,195 2479 4080,https://jx.fccs.com/rent/23153322.html
46,文纬里,60m²,1700元/月,136 2676 8742,https://jx.fccs.com/rent/23163874.html
45,万达华府,98m²,2500元/月,195 2479 4080,https://jx.fccs.com/rent/23153327.html
44,万达华府,98m²,2500元/月,195 2479 4080,https://jx.fccs.com/rent/23153363.html
43,万达华府,117m²,3500元/月,195 2479 4080,https://jx.fccs.com/rent/23153366.html
42,万达华府,86m²,2700元/月,195 2479 4080,https://jx.fccs.com/rent/23153326.html
41,万达华府,149m²,4000元/月,195 2479 4080,https://jx.fccs.com/rent/23153368.html
40,万达华府,115m²,3300元/月,195 2479 4080,https://jx.fccs.com/rent/23153365.html
39,万达华府,89m²,2200元/月,195 2479 4080,https://jx.fccs.com/rent/23153360.html
38,万达华府,98m²,2600元/月,195 2479 4080,https://jx.fccs.com/rent/23153323.html
37,万达华府,117m²,3000元/月,195 2479 4080,https://jx.fccs.com/rent/23153364.html
36,万达华府,86m²,2400元/月,195 2479 4080,https://jx.fccs.com/rent/23153361.html
35,万达华府,120m²,2700元/月,195 2479 4080,https://jx.fccs.com/rent/23153324.html
34,万达华府,118m²,5000元/月,195 2479 4080,https://jx.fccs.com/rent/23153369.html
33,紫城奥山·国香樾里,119m²,2500元/月,159 5737 6549,https://jx.fccs.com/rent/23160255.html
32,庆丰苑,88m²,1600元/月,132 8231 8273,https://jx.fccs.com/rent/23163795.html
31,万达华府,89m²,3000元/月,195 2479 4080,https://jx.fccs.com/rent/23153328.html
30,万达华府,98m²,4200元/月,195 2479 4080,https://jx.fccs.com/rent/23153370.html
29,巴黎都市,64m²,1900元/月,158 5738 5809,https://jx.fccs.com/rent/23145840.html
28,巴黎都市,83m²,2300元/月,158 5738 5809,https://jx.fccs.com/rent/23131348.html
27,秀洲花园,115m²,2800元/月,158 2430 2164,https://jx.fccs.com/rent/23115412.html
26,巴黎都市,80m²,1700元/月,158 5738 5809,https://jx.fccs.com/rent/23131389.html
25,文星花园·汇龙苑,140m²,2700元/月,158 5738 5809,https://jx.fccs.com/rent/23130730.html
24,巴黎都市,102m²,2200元/月,158 5738 5809,https://jx.fccs.com/rent/23142399.html
23,巴黎都市,138m²,3500元/月,158 5738 5809,https://jx.fccs.com/rent/23138777.html
20,嘉州美都四期欢畅园,131m²,2000元/月,139 5735 6091,https://jx.fccs.com/rent/23123373.html
19,水榭花都,123m²,2300元/月,159 6731 6486,https://jx.fccs.com/rent/23102111.html
18,万科紫元·尚宸,100m²,4200元/月,139 5735 6091,https://jx.fccs.com/rent/23120632.html
17,万科·城市之光,97m²,1600元/月,159 6731 6486,https://jx.fccs.com/rent/23132878.html
16,紫园,125m²,3600元/月,158 2430 2164,https://jx.fccs.com/rent/23115455.html
15,国际·中港城新世纪公寓,126m²,2500元/月,159 6731 6486,https://jx.fccs.com/rent/23132817.html
14,格林小镇,118m²,2300元/月,159 6731 6486,https://jx.fccs.com/rent/23034859.html
13,龙盛·右岸名邸,102m²,3100元/月,139 5735 6091,https://jx.fccs.com/rent/23134840.html
12,广宜文苑,88m²,2000元/月,159 6731 6486,https://jx.fccs.com/rent/23126661.html
11,广宜文苑,55m²,1400元/月,159 6731 6486,https://jx.fccs.com/rent/23104780.html
10,广宜文苑,88m²,1700元/月,159 6731 6486,https://jx.fccs.com/rent/23116980.html
9,广宜文苑,60m²,1500元/月,159 6731 6486,https://jx.fccs.com/rent/23104761.html
8,恒创·春晓源,110m²,2000元/月,139 5735 6091,https://jx.fccs.com/rent/23106627.html
7,半岛公寓,146m²,2750元/月,139 5735 6091,https://jx.fccs.com/rent/23089318.html
6,国浩广场,140m²,3500元/月,139 5735 6091,https://jx.fccs.com/rent/23143024.html
5,万科·悦中环,22m²,950元/月,139 5735 6091,https://jx.fccs.com/rent/23144073.html
4,天城园林居,106m²,2300元/月,136 2676 8742,https://jx.fccs.com/rent/23163857.html
3,中成新世纪公寓,114m²,1800元/月,159 6731 6486,https://jx.fccs.com/rent/23132819.html
2,中梁·秀湖壹号院,80m²,2300元/月,139 5735 6091,https://jx.fccs.com/rent/23127808.html
1,水榭花都,88m²,1800元/月,159 6731 6486,https://jx.fccs.com/rent/23132881.html
